"","speaker","words","episode"
"16770","LUKE"," So Rachel left.","raw/s01e21.txt"
"16771","LORELAI"," What!","raw/s01e21.txt"
"16772","LUKE"," Last night. She left. For good.","raw/s01e21.txt"
"16773","LORELAI"," Oh no, Luke I'm so sorry. What happened?","raw/s01e21.txt"
"16774","LUKE"," Ah, it's hard to explain.","raw/s01e21.txt"
"16775","LORELAI"," I can't believe it. I thought she was really in it for the long haul this time.","raw/s01e21.txt"
"16776","LUKE"," Yeah well, she had her reasons.","raw/s01e21.txt"
"16777","LORELAI"," Really? What?","raw/s01e21.txt"
"16778","","(Max knocks lightly on the front door and pushes it open.)","raw/s01e21.txt"
"16779","MAX"," Hello? I'd tried to be late.","raw/s01e21.txt"
"16780","LORELAI"," Oh and an utter failure at one minute past.","raw/s01e21.txt"
"16781","LORELAI"," Um, so uh, Max Medina this is Luke Danes. Luke owns the diner. He has the greatest coffee.","raw/s01e21.txt"
"16782","MAX"," Oh right. I saw you at the town meeting","raw/s01e21.txt"
"16783","LUKE"," Yeah I saw you too.","raw/s01e21.txt"
"16784","MAX"," Nice to meet you.","raw/s01e21.txt"
"16785","LUKE"," Uh huh.","raw/s01e21.txt"
"16786","MAX"," Mm hmm. So, we should be going.","raw/s01e21.txt"
"16787","LORELAI"," Oh yeah.","raw/s01e21.txt"
"16788","LUKE"," Yeah, I 'm gonna get going. I just left my toolbox from when I was here earlier fixing things. I do a lot of little things around here for Lorelai.","raw/s01e21.txt"
"16789","LORELAI"," Yeah, you're very handy. So Luke, we'll talk later.","raw/s01e21.txt"
"16790","LUKE"," Yes we will.","raw/s01e21.txt"
"16791","MAX"," Although probably not tonight. We won't be back until late.","raw/s01e21.txt"
"16792","LORELAI"," No, I meant not tonight.","raw/s01e21.txt"
"16793","MAX"," Oh, I misunderstood.","raw/s01e21.txt"
"16794","LORELAI"," I meant tomorrow. So tomorrow.","raw/s01e21.txt"
"16795","LUKE"," Absolutely. We see each other most everyday.","raw/s01e21.txt"
"16796","MAX"," Well sure, you've got the coffee.","raw/s01e21.txt"
"16797","LUKE"," And she needs the coffee. So I'll see you tomorrow.","raw/s01e21.txt"
"16798","LORELAI"," Tomorrow.","raw/s01e21.txt"
"16799","LUKE"," Same time as always.","raw/s01e21.txt"
"16800","MAX"," I'd count on a little later.","raw/s01e21.txt"
"16801","LUKE"," Doesn't matter what time it is. I'll always be around.","raw/s01e21.txt"
"16802","LORELAI"," Bye. (Luke leaves.)","raw/s01e21.txt"
"16803","MAX"," So are we going?","raw/s01e21.txt"
"16804","LORELAI"," Uh, yeah. Just wanted to make sure you two were through swinging those things around. Someone's bound to lose an eye.","raw/s01e21.txt"
"16805","MAX"," What are you talking about?","raw/s01e21.txt"
"16806","LORELAI"," Nothing. I'll get my purse.","raw/s01e21.txt"
"16807","","(Lorelai walks into the living room. Max follows her.)","raw/s01e21.txt"
"16808","MAX"," So not to be blunt, but is that over?","raw/s01e21.txt"
"16809","LORELAI"," Is what over?","raw/s01e21.txt"
"16810","MAX"," Whatever's going on that I just walked in on.","raw/s01e21.txt"
"16811","LORELAI"," Oh Max, come on, that's Luke.","raw/s01e21.txt"
"16812","MAX"," I kind of picked something up there.","raw/s01e21.txt"
"16813","LORELAI"," Okay. Well, drop it back on the ground and kick it under the couch, because there is no there there.","raw/s01e21.txt"
"16814","MAX"," Hey, it's okay. I mean, we were apart for quite a while. I never assumed you joined a convent.","raw/s01e21.txt"
"16815","LORELAI"," Max.","raw/s01e21.txt"
"16816","MAX"," I mean, it's not like I didn't date while we were apart.","raw/s01e21.txt"
"16817","LORELAI"," You dated?","raw/s01e21.txt"
"16818","MAX"," A little.","raw/s01e21.txt"
"16819","LORELAI"," A little person?","raw/s01e21.txt"
"16820","MAX"," No, I dated a little.","raw/s01e21.txt"
"16821","LORELAI"," Okay. Well, I didn't expect you to join a manvent or whatever the male equivalent of that is called. Who did you date?","raw/s01e21.txt"
"16822","MAX"," A monastery.","raw/s01e21.txt"
"16823","LORELAI"," You dated a monastery?","raw/s01e21.txt"
"16824","MAX"," No, a monastery is the male equivalent of a convent.","raw/s01e21.txt"
"16825","LORELAI"," Thank you Mr. Medina. I'll make a note for the quiz on Friday.","raw/s01e21.txt"
"16826","MAX"," I didn't know if I'd ever see you again.","raw/s01e21.txt"
"16827","LORELAI"," No, I get it. Yes. We were apart. And, uh, you know, I didn't exactly remain inactive.","raw/s01e21.txt"
"16828","MAX"," So you did date Luke?","raw/s01e21.txt"
"16829","LORELAI"," No, I did not date Luke.","raw/s01e21.txt"
"16830","MAX"," You can tell me.","raw/s01e21.txt"
"16831","LORELAI"," I did not date Luke.","raw/s01e21.txt"
"16832","MAX"," There was a vibe.","raw/s01e21.txt"
"16833","LORELAI"," There was no vibe. What is with the questioning? You won't tell me who you dated.","raw/s01e21.txt"
"16834","MAX"," There's no one you know.","raw/s01e21.txt"
"16835","LORELAI"," Okay, well, did you date like casual nothing type dating or did you date like get down, soul train kind of a dating?","raw/s01e21.txt"
"16836","MAX"," Well, I wouldn't have phrased it that way, but to be honest, it was the latter.","raw/s01e21.txt"
"16837","LORELAI"," Good, good. Okay. Well, I like your honesty. Because I mean you could've lied and left that part out to spare my feelings which would've been unnecessary. So thank you, that was good. I slept with Rory's dad.","raw/s01e21.txt"
"16838","MAX"," Let's change the subject.","raw/s01e21.txt"
"16839","LORELAI"," On my parents' balcony.","raw/s01e21.txt"
"16840","MAX"," I want to change the subject.","raw/s01e21.txt"
"16841","LORELAI"," Okay, well you started it.","raw/s01e21.txt"
"16842","MAX"," I did not mean for this to become a who slept with whom contest.","raw/s01e21.txt"
"16843","LORELAI"," Well, how did it get that way?","raw/s01e21.txt"
"16844","MAX"," I don't know. Why do we do this? Why do we let it get weird between us just when it's getting good again?","raw/s01e21.txt"
"16845","LORELAI"," I don't know.","raw/s01e21.txt"
"16846","MAX"," I don't like it.","raw/s01e21.txt"
"16847","LORELAI"," I don't either.","raw/s01e21.txt"
"16848","MAX"," And I'm sick of it.","raw/s01e21.txt"
"16849","LORELAI"," Well, so am I.","raw/s01e21.txt"
"16850","MAX"," We can't keep getting this close just to have something completely derail us again. And frankly there's only one thing I can think of that could solve it.","raw/s01e21.txt"
"16851","LORELAI"," Break up.","raw/s01e21.txt"
"16852","MAX"," Ugh.","raw/s01e21.txt"
"16853","LORELAI"," Well, I'm not interested in a murder-suicide kind of thing. .","raw/s01e21.txt"
"16854","MAX"," We should get married.","raw/s01e21.txt"
"16855","","(pause)","raw/s01e21.txt"
"16856","LORELAI"," Give me a clue as to whether you're kidding or not.","raw/s01e21.txt"
"16857","MAX"," I am not kidding.","raw/s01e21.txt"
"16858","LORELAI"," Good clue.","raw/s01e21.txt"
"16859","MAX"," What do you say?","raw/s01e21.txt"
"16860","LORELAI"," Nothing. Max, you did not just propose to me.","raw/s01e21.txt"
"16861","MAX"," Yes I did.","raw/s01e21.txt"
"16862","LORELAI"," No. A proposal had to be something more than the desperate desire to end a bickering match.","raw/s01e21.txt"
"16863","MAX"," It was more than that.","raw/s01e21.txt"
"16864","LORELAI"," No, it has to be planned. It should be magical. There should be music playing and romantic lighting and a subtle buildup to the popping of the big question. There should be a thousand yellow daisies and candles and a horse and I don't know what the horse is doing there unless you're riding it, which seems a little over the top, but it should be more than this.","raw/s01e21.txt"
"16865","MAX"," You're right.","raw/s01e21.txt"
"16866","LORELAI"," I am right.","raw/s01e21.txt"
"16867","MAX"," I'm sorry.","raw/s01e21.txt"
"16868","LORELAI"," It's okay.","raw/s01e21.txt"
"16869","MAX"," Let's start the evening over.","raw/s01e21.txt"
"16870","LORELAI"," Ding dong.","raw/s01e21.txt"
"16871","MAX"," Oh, now I'm five minutes late.","raw/s01e21.txt"
"16872","LORELAI"," Well, you're making good progress.","raw/s01e21.txt"
"16873","MAX"," Let's go?","raw/s01e21.txt"
"16874","","(Lorelai follows Max toward the front door.)","raw/s01e21.txt"
"16875","LORELAI"," Bye bye Bert.","raw/s01e21.txt"
"16876","","(They both leave.)","raw/s01e21.txt"
"16877","","CUT TO OUTSIDE CHILTON","raw/s01e21.txt"
"16878","","(Tristin is waiting against the wall for Rory. As she walks past, he walks next to her.)","raw/s01e21.txt"
"16879","TRISTIN"," So I'm a little tired of this game.","raw/s01e21.txt"
"16880","RORY"," What game?","raw/s01e21.txt"
"16881","TRISTIN"," Are we meeting there or what?","raw/s01e21.txt"
"16882","RORY"," What are you talking about?","raw/s01e21.txt"
"16883","TRISTIN"," The concert's tonight.","raw/s01e21.txt"
"16884","RORY"," Well I hope you and the empty seat next to you have a lot of fun.","raw/s01e21.txt"
"16885","TRISTIN"," I'm started to get a little irritated here.","raw/s01e21.txt"
"16886","RORY"," So am I.","raw/s01e21.txt"
"16887","TRISTIN"," What are you mad about?","raw/s01e21.txt"
"16888","RORY"," You've been telling everyone that I'm going to this thing with you.","raw/s01e21.txt"
"16889","TRISTIN"," Just a couple.","raw/s01e21.txt"
"16890","RORY"," You told Paris. Paris and I had just started getting along and now she hates me again.","raw/s01e21.txt"
"16891","TRISTIN"," Well, the damage is done. You might as well go to PJ Harvey with me.","raw/s01e21.txt"
"16892","RORY"," Never never. I am never going anywhere with you ever.","raw/s01e21.txt"
"16893","TRISTIN"," You know, these tickets cost me a fortune.","raw/s01e21.txt"
"16894","RORY"," They cost your daddy a fortune.","raw/s01e21.txt"
"16895","TRISTIN"," I don't even know anybody else who's even into this stupid guy.","raw/s01e21.txt"
"16896","RORY"," PJ Harvey's a woman.","raw/s01e21.txt"
"16897","","(Tristin grabs Rory's books)","raw/s01e21.txt"
"16898","RORY"," What are you doing?","raw/s01e21.txt"
"16899","TRISTIN"," You'll get them back when you agree to go with me.","raw/s01e21.txt"
"16900","RORY"," You're pathetic Tristin. Keep the books. I'm leaving. (Sees Dean in the parking lot) Dean? (Walks towards him) Dean. What are you doing here?","raw/s01e21.txt"
"16901","DEAN"," I'm leaving.","raw/s01e21.txt"
"16902","RORY"," Don't go.","raw/s01e21.txt"
"16903","DEAN"," I shouldn't have come.","raw/s01e21.txt"
"16904","RORY"," No wait.","raw/s01e21.txt"
"16905","DEAN"," I feel like an idiot.","raw/s01e21.txt"
"16906","RORY"," Why?","raw/s01e21.txt"
"16907","DEAN"," 'Cause I come all the way out here and I see you with him. That's just great.","raw/s01e21.txt"
"16908","RORY"," No, Tristin was just . . .","raw/s01e21.txt"
"16909","DEAN"," I don't care.","raw/s01e21.txt"
"16910","RORY"," No listen.","raw/s01e21.txt"
"16911","DEAN"," He's got your books Rory.","raw/s01e21.txt"
"16912","RORY"," But he took them and wouldn't give them back. Please just tell me why you're here.","raw/s01e21.txt"
"16913","DEAN"," I don't even know.","raw/s01e21.txt"
"16914","RORY"," Yes you do.","raw/s01e21.txt"
"16915","DEAN"," 'Cause I thought you . . Forget it.","raw/s01e21.txt"
"16916","RORY"," No say it.","raw/s01e21.txt"
"16917","DEAN"," I thought you were trying to talk to me.","raw/s01e21.txt"
"16918","RORY"," Oh.","raw/s01e21.txt"
"16919","DEAN"," I mean, you came to my house.","raw/s01e21.txt"
"16920","RORY"," That wasn't me.","raw/s01e21.txt"
"16921","DEAN"," It was you.","raw/s01e21.txt"
"16922","RORY"," It must've been someone that looked like me.","raw/s01e21.txt"
"16923","DEAN"," My sister recognized you from the pictures in my box.","raw/s01e21.txt"
"16924","RORY"," In what box?","raw/s01e21.txt"
"16925","DEAN"," The box of stuff I have of us. Pictures and letters and everything from you.","raw/s01e21.txt"
"16926","RORY"," You have a Rory box?","raw/s01e21.txt"
"16927","DEAN"," And what was going on at the town meeting, all that stuff about writing a song?","raw/s01e21.txt"
"16928","RORY"," I don't know what I was talking about.","raw/s01e21.txt"
"16929","DEAN"," That had nothing to do with me? Well I must have imagined it all then. Your boyfriend's waiting.","raw/s01e21.txt"
"16930","RORY"," He's not my boyfriend. I hate him.","raw/s01e21.txt"
"16931","DEAN"," Whatever.","raw/s01e21.txt"
"16932","RORY"," Dean.","raw/s01e21.txt"
"16933","DEAN"," What.","raw/s01e21.txt"
"16934","RORY"," Stop.","raw/s01e21.txt"
"16935","DEAN"," Why.","raw/s01e21.txt"
"16936","RORY"," Because I love you, you idiot.","raw/s01e21.txt"
"16937","","(Dean walks over to her and they kiss. Tristin puts Rory's books down on the ground and walks away.)","raw/s01e21.txt"
"16938","","CUT TO FRONT OF THE INDEPENDENCE INN","raw/s01e21.txt"
"16939","","(Michel is arguing with Kirk in front of the door. Lorelai comes running up to them)","raw/s01e21.txt"
"16940","MICHEL"," Do you understand what I'm trying to explain to you? Do you speak English? Are you listening to me? Ah, what took you?","raw/s01e21.txt"
"16941","LORELAI"," Sorry, I got here as quickly as I could. Hi Kirk.","raw/s01e21.txt"
"16942","MICHEL"," Do not address him. He's a scoundrel.","raw/s01e21.txt"
"16943","KIRK"," I'm just doing my job.","raw/s01e21.txt"
"16944","LORELAI"," What's going on?","raw/s01e21.txt"
"16945","MICHEL"," Am I or am I not the head man in charge of floral deliveries?","raw/s01e21.txt"
"16946","LORELAI"," Yes, and one of the few men I know who would proudly declare that fact.","raw/s01e21.txt"
"16947","KIRK"," I'm just doing my job.","raw/s01e21.txt"
"16948","MICHEL"," Stop saying that.","raw/s01e21.txt"
"16949","LORELAI"," This has to do with flowers we ordered?","raw/s01e21.txt"
"16950","MICHEL"," Flowers we did not order.","raw/s01e21.txt"
"16951","KIRK"," I'm just doing my job.","raw/s01e21.txt"
"16952","MICHEL"," Say that one more time and I'm going to punch your nose.","raw/s01e21.txt"
"16953","LORELAI"," It must be a mistake.","raw/s01e21.txt"
"16954","KIRK"," There's no mistake.","raw/s01e21.txt"
"16955","MICHEL"," I did not order these flowers.","raw/s01e21.txt"
"16956","KIRK"," It says that you have to be here to personally accept them.","raw/s01e21.txt"
"16957","LORELAI"," That I have to be here? Well that's. . . .","raw/s01e21.txt"
"16958","MICHEL"," I am head man in charge of flowers.","raw/s01e21.txt"
"16959","KIRK"," I just do what I'm told.","raw/s01e21.txt"
"16960","MICHEL"," I warned you to stop saying that.","raw/s01e21.txt"
"16961","","(Lorelai walks inside the inn)","raw/s01e21.txt"
"16962","","CUT TO INSIDE THE INN","raw/s01e21.txt"
"16963","","(Lorelai comes through the door)","raw/s01e21.txt"
"16964","KIRK"," That's not what I was saying before.","raw/s01e21.txt"
"16965","MICHEL"," It is a little variation that will still lead to a punch on the nose.","raw/s01e21.txt"
"16966","","(Michel and Kirk come through the door)","raw/s01e21.txt"
"16967","MICHEL"," Daisies no less. As if I would order these pitiful little things. Foul things, these daisies. And just a notch up from weeds. And look how many. I mean, there must be at least. . .","raw/s01e21.txt"
"16968","LORELAI"," A thousand of them. A thousand yellow daisies.","raw/s01e21.txt"
"16969","","(Pan around inn's lobby, which is filled with daisies. Lorelai walks into the middle and them and looks around.)","raw/s01e21.txt"
"16970","KIRK"," That's right. There's exactly a thousand of them. The order states that there is to be exactly 1000. Not 1001, not 999, but 1000. You ask for 1000, I bring 1000. I don't question the orders. I merely fill them.","raw/s01e21.txt"
"16971","MICHEL"," Job well done, Mr. Adolph Eichmann.","raw/s01e21.txt"
"16972","","(Lorelai sits down on a table in the middle of all the daisies, pulls out her cell phone and calls Max.)","raw/s01e21.txt"
"16973","MAX"," I couldn't find a horse.","raw/s01e21.txt"
"16974","LORELAI"," You didn't have to.","raw/s01e21.txt"
"16975","MAX"," Don't say anything, okay, please. You were right last night. I shouldn't have proposed to you like that. It was stupid. It was the wrong place, and the wrong time, and I kicked myself the entire night for doing it. But you were wrong about something too. I didn't propose to you because we were fighting. I proposed because I love you. We're in a bad pattern Lorelai and we have to break it. And other than that murder suicide thing you were talking about, which would be illegal and messy, I can only think to be impetuous.","raw/s01e21.txt"
